source,north,east,west,south,ne,all_india,total_generation,%_north,%_east,%_west,%_south,%_ne,gen_x-1,gen_x-7,gen_x-30,ma_x-7,ma_x-30,date,date,year,month,day,dayofweek,is_weekend
Coal,469.0,522.0,1148.0,437.0,11.0,2587,2587.0,18.129107073830692,20.17781213761113,44.375724777734824,16.892153073057596,0.4252029377657518,3690.0,84.0,545.0,1025.0,1081.6,2021-06-05,2021-06-05,2021,6,5,5,1
"RES (Wind, Solar, Biomass & Others)",81.0,5.0,83.0,156.0,0.0,326,325.0,24.846625766871167,1.5337423312883436,25.4601226993865,47.85276073619632,0.0,2587.0,120.0,80.0,1054.4285714285713,1089.8,2021-06-05,2021-06-05,2021,6,5,5,1
Total,884.0,594.0,1318.0,748.0,63.0,3607,3607.0,24.5079013030219,16.46797892985861,36.540060992514555,20.73745494871084,1.7466038258940948,326.0,468.0,2353.0,1502.857142857143,1131.6,2021-06-06,2021-06-06,2021,6,6,6,1
Coal,474.0,492.0,1119.0,399.0,11.0,2495,2495.0,18.997995991983966,19.71943887775551,44.8496993987976,15.991983967935871,0.4408817635270541,3607.0,125.0,515.0,1841.4285714285713,1197.6,2021-06-06,2021-06-06,2021,6,6,6,1
Lignite,22.0,0.0,9.0,46.0,0.0,77,77.0,28.57142857142857,0.0,11.688311688311687,59.74025974025974,0.0,2495.0,109.0,424.0,1836.857142857143,1186.0333333333333,2021-06-06,2021-06-06,2021,6,6,6,1
"Gas, Naptha & Diesel",33.0,0.0,32.0,13.0,24.0,102,102.0,32.35294117647059,0.0,31.372549019607842,12.745098039215685,23.52941176470588,77.0,76.0,2484.0,1840.5714285714287,1106.6333333333334,2021-06-06,2021-06-06,2021,6,6,6,1
Nuclear,27.0,0.0,33.0,66.0,0.0,125,126.0,21.6,0.0,26.400000000000002,52.800000000000004,0.0,102.0,3690.0,83.0,1331.2857142857142,1108.0333333333333,2021-06-06,2021-06-06,2021,6,6,6,1
"RES (Wind, Solar, Biomass & Others)",85.0,5.0,80.0,170.0,0.0,341,340.0,24.926686217008797,1.466275659824047,23.46041055718475,49.853372434017594,0.0,125.0,2587.0,497.0,1010.4285714285714,1102.8333333333333,2021-06-06,2021-06-06,2021,6,6,6,1
Hydro,244.0,97.0,45.0,54.0,27.0,467,467.0,52.24839400428265,20.770877944325484,9.635974304068522,11.563169164882227,5.781584582441114,341.0,326.0,122.0,1030.5714285714287,1114.3333333333333,2021-06-06,2021-06-06,2021,6,6,6,1
"Gas, Naptha & Diesel",30.0,0.0,36.0,13.0,25.0,104,104.0,28.846153846153843,0.0,34.61538461538461,12.5,24.03846153846154,467.0,3607.0,111.0,530.1428571428571,1114.1,2021-06-07,2021-06-07,2021,6,7,0,0
Lignite,23.0,0.0,9.0,51.0,0.0,82,83.0,28.04878048780488,0.0,10.975609756097562,62.19512195121951,0.0,104.0,2495.0,3720.0,185.42857142857142,992.8333333333334,2021-06-07,2021-06-07,2021,6,7,0,0
Coal,506.0,512.0,1111.0,417.0,12.0,2559,2558.0,19.773348964439233,20.007815552950373,43.415396639312235,16.295427901524032,0.4689331770222743,82.0,77.0,3731.0,540.0,953.7666666666667,2021-06-07,2021-06-07,2021,6,7,0,0
Nuclear,26.0,0.0,33.0,66.0,0.0,125,125.0,20.8,0.0,26.400000000000002,52.800000000000004,0.0,2559.0,102.0,2592.0,543.2857142857143,871.5333333333333,2021-06-07,2021-06-07,2021,6,7,0,0
Total,972.0,624.0,1368.0,839.0,68.0,3871,3871.0,25.109790751743738,16.1198656677861,35.339705502454144,21.67398605011625,1.7566520278997675,125.0,125.0,339.0,1078.4285714285713,989.2666666666667,2021-06-07,2021-06-07,2021,6,7,0,0
Hydro,270.0,106.0,52.0,62.0,31.0,521,521.0,51.82341650671785,20.34548944337812,9.980806142034549,11.900191938579654,5.950095969289827,3871.0,341.0,86.0,1104.142857142857,1003.7666666666667,2021-06-07,2021-06-07,2021,6,7,0,0
"RES (Wind, Solar, Biomass & Others)",117.0,6.0,128.0,229.0,0.0,481,480.0,24.324324324324326,1.2474012474012475,26.611226611226613,47.60914760914761,0.0,521.0,467.0,119.0,1106.142857142857,1015.8333333333334,2021-06-07,2021-06-07,2021,6,7,0,0
Total,1028.0,628.0,1413.0,861.0,66.0,3995,3996.0,25.732165206508135,15.719649561952439,35.36921151439299,21.551939924906133,1.6520650813516897,481.0,104.0,486.0,1662.0,1132.8,2021-06-08,2021-06-08,2021,6,8,1,0
Hydro,299.0,92.0,51.0,62.0,31.0,534,535.0,55.99250936329588,17.228464419475657,9.550561797752808,11.610486891385769,5.805243445692884,3995.0,82.0,108.0,1726.5714285714287,1147.0,2021-06-08,2021-06-08,2021,6,8,1,0
Nuclear,26.0,0.0,33.0,65.0,0.0,124,124.0,20.967741935483872,0.0,26.61290322580645,52.41935483870967,0.0,534.0,2559.0,3771.0,1378.7142857142858,1025.4333333333334,2021-06-08,2021-06-08,2021,6,8,1,0
"Gas, Naptha & Diesel",33.0,0.0,37.0,12.0,23.0,105,105.0,31.428571428571427,0.0,35.23809523809524,11.428571428571429,21.904761904761905,124.0,125.0,311.0,1375.857142857143,1018.5666666666667,2021-06-08,2021-06-08,2021,6,8,1,0
"RES (Wind, Solar, Biomass & Others)",131.0,5.0,165.0,273.0,0.0,575,574.0,22.782608695652172,0.8695652173913043,28.695652173913043,47.47826086956522,0.0,105.0,3871.0,116.0,905.0,1033.8666666666666,2021-06-08,2021-06-08,2021,6,8,1,0
Lignite,22.0,0.0,9.0,50.0,0.0,82,81.0,26.82926829268293,0.0,10.975609756097562,60.97560975609756,0.0,575.0,521.0,2662.0,842.2857142857143,947.8666666666667,2021-06-08,2021-06-08,2021,6,8,1,0
Coal,517.0,530.0,1118.0,399.0,12.0,2576,2576.0,20.069875776397517,20.574534161490686,43.400621118012424,15.489130434782608,0.4658385093167702,82.0,481.0,479.0,1141.5714285714287,1017.7666666666667,2021-06-08,2021-06-08,2021,6,8,1,0
Lignite,25.0,0.0,10.0,50.0,0.0,85,85.0,29.411764705882355,0.0,11.76470588235294,58.82352941176471,0.0,2576.0,3995.0,84.0,583.0,1017.8,2021-06-09,2021-06-09,2021,6,9,2,0
Total,1080.0,617.0,1396.0,866.0,65.0,4025,4024.0,26.83229813664596,15.329192546583851,34.683229813664596,21.51552795031056,1.6149068322981366,85.0,534.0,120.0,1081.7142857142858,1147.9666666666667,2021-06-09,2021-06-09,2021,6,9,2,0
Coal,545.0,512.0,1078.0,368.0,11.0,2515,2514.0,21.669980119284293,20.357852882703778,42.862823061630216,14.632206759443338,0.43737574552683894,4025.0,124.0,468.0,1423.2857142857142,1216.2,2021-06-09,2021-06-09,2021,6,9,2,0
"Gas, Naptha & Diesel",34.0,0.0,37.0,13.0,23.0,107,107.0,31.775700934579437,0.0,34.57943925233645,12.149532710280374,21.49532710280374,2515.0,105.0,125.0,1423.5714285714287,1215.6,2021-06-09,2021-06-09,2021,6,9,2,0
Nuclear,25.0,0.0,33.0,66.0,0.0,124,124.0,20.161290322580644,0.0,26.61290322580645,53.2258064516129,0.0,107.0,575.0,109.0,1359.142857142857,1216.1,2021-06-09,2021-06-09,2021,6,9,2,0
"RES (Wind, Solar, Biomass & Others)",132.0,5.0,188.0,307.0,0.0,632,632.0,20.88607594936709,0.7911392405063291,29.746835443037973,48.575949367088604,0.0,124.0,82.0,76.0,1437.7142857142858,1234.6333333333334,2021-06-09,2021-06-09,2021,6,9,2,0
Hydro,319.0,101.0,50.0,62.0,31.0,563,563.0,56.6607460035524,17.939609236234457,8.880994671403197,11.012433392539965,5.506216696269982,632.0,2576.0,3690.0,1150.142857142857,1130.4,2021-06-09,2021-06-09,2021,6,9,2,0
Lignite,21.0,0.0,10.0,50.0,0.0,81,81.0,25.925925925925924,0.0,12.345679012345679,61.72839506172839,0.0,563.0,85.0,2587.0,1149.5714285714287,1046.8666666666666,2021-06-10,2021-06-10,2021,6,10,3,0
Hydro,326.0,100.0,46.0,58.0,26.0,556,556.0,58.63309352517986,17.985611510791365,8.273381294964029,10.431654676258994,4.676258992805756,81.0,4025.0,326.0,654.0,1054.5333333333333,2021-06-10,2021-06-10,2021,6,10,3,0
Coal,530.0,519.0,1041.0,359.0,12.0,2461,2461.0,21.535960991466883,21.08898821617229,42.29987809833401,14.587566030069077,0.48760666395774077,556.0,2515.0,3607.0,646.2857142857143,1016.3333333333334,2021-06-10,2021-06-10,2021,6,10,3,0
"Gas, Naptha & Diesel",25.0,0.0,44.0,13.0,25.0,106,107.0,23.58490566037736,0.0,41.509433962264154,12.264150943396226,23.58490566037736,2461.0,107.0,2495.0,646.1428571428571,936.7,2021-06-10,2021-06-10,2021,6,10,3,0
"RES (Wind, Solar, Biomass & Others)",132.0,5.0,198.0,331.0,0.0,666,666.0,19.81981981981982,0.7507507507507507,29.72972972972973,49.6996996996997,0.0,106.0,124.0,77.0,723.5714285714286,956.3333333333334,2021-06-10,2021-06-10,2021,6,10,3,0
Nuclear,29.0,0.0,33.0,66.0,0.0,127,128.0,22.83464566929134,0.0,25.984251968503933,51.96850393700787,0.0,666.0,632.0,102.0,651.4285714285714,957.1666666666666,2021-06-10,2021-06-10,2021,6,10,3,0
Total,1063.0,624.0,1372.0,877.0,63.0,3998,3999.0,26.588294147073537,15.607803901950975,34.31715857928965,21.935967983991997,1.5757878939469734,127.0,563.0,125.0,1142.142857142857,1086.2666666666667,2021-06-10,2021-06-10,2021,6,10,3,0
Coal,498.0,470.0,1006.0,333.0,11.0,2317,2318.0,21.49331031506258,20.28485110056107,43.418213206732844,14.372032801035822,0.4747518342684506,3998.0,81.0,341.0,1461.5714285714287,1152.1333333333334,2021-06-11,2021-06-11,2021,6,11,4,0
"RES (Wind, Solar, Biomass & Others)",132.0,5.0,202.0,349.0,0.0,688,688.0,19.186046511627907,0.7267441860465116,29.360465116279073,50.72674418604651,0.0,2317.0,556.0,467.0,1480.4285714285713,1159.5,2021-06-11,2021-06-11,2021,6,11,4,0
"Gas, Naptha & Diesel",26.0,0.0,38.0,13.0,24.0,101,101.0,25.742574257425744,0.0,37.62376237623762,12.871287128712872,23.762376237623762,688.0,2461.0,104.0,1143.2857142857142,1159.4,2021-06-11,2021-06-11,2021,6,11,4,0
Total,1045.0,572.0,1338.0,869.0,60.0,3883,3884.0,26.912181303116146,14.730878186968837,34.45789338140613,22.379603399433428,1.545197012619109,101.0,106.0,82.0,1682.857142857143,1286.1,2021-06-11,2021-06-11,2021,6,11,4,0
Hydro,338.0,97.0,49.0,66.0,25.0,575,575.0,58.78260869565217,16.869565217391305,8.521739130434783,11.478260869565217,4.3478260869565215,3883.0,666.0,2559.0,1669.857142857143,1219.9666666666667,2021-06-11,2021-06-11,2021,6,11,4,0
Lignite,21.0,0.0,10.0,43.0,0.0,74,74.0,28.37837837837838,0.0,13.513513513513514,58.108108108108105,0.0,575.0,127.0,125.0,1662.2857142857142,1218.2666666666667,2021-06-11,2021-06-11,2021,6,11,4,0
Nuclear,30.0,0.0,33.0,66.0,0.0,128,129.0,23.4375,0.0,25.78125,51.5625,0.0,74.0,3998.0,3871.0,1109.4285714285713,1093.5,2021-06-11,2021-06-11,2021,6,11,4,0
Coal,485.0,478.0,994.0,318.0,9.0,2285,2284.0,21.2253829321663,20.919037199124727,43.50109409190372,13.916849015317286,0.39387308533916854,128.0,2317.0,521.0,1104.857142857143,1152.3,2021-06-12,2021-06-12,2021,6,12,5,1
Lignite,22.0,0.0,10.0,45.0,0.0,77,77.0,28.57142857142857,0.0,12.987012987012985,58.44155844155844,0.0,2285.0,688.0,481.0,1017.5714285714286,1138.8333333333333,2021-06-12,2021-06-12,2021,6,12,5,1
Hydro,342.0,112.0,53.0,65.0,20.0,591,592.0,57.868020304568525,18.95093062605753,8.967851099830796,10.998307952622675,3.3840947546531304,77.0,101.0,3995.0,1087.5714285714287,1025.3666666666666,2021-06-12,2021-06-12,2021,6,12,5,1
Nuclear,30.0,0.0,33.0,66.0,0.0,128,129.0,23.4375,0.0,25.78125,51.5625,0.0,591.0,3883.0,534.0,551.1428571428571,1011.8333333333334,2021-06-12,2021-06-12,2021,6,12,5,1
"Gas, Naptha & Diesel",30.0,0.0,36.0,13.0,24.0,103,103.0,29.126213592233007,0.0,34.95145631067961,12.62135922330097,23.300970873786408,128.0,575.0,124.0,483.7142857142857,1011.1333333333333,2021-06-12,2021-06-12,2021,6,12,5,1
"RES (Wind, Solar, Biomass & Others)",123.0,5.0,191.0,345.0,0.0,664,664.0,18.52409638554217,0.7530120481927711,28.76506024096386,51.95783132530121,0.0,103.0,74.0,105.0,568.0,1029.7666666666667,2021-06-12,2021-06-12,2021,6,12,5,1
Total,1032.0,595.0,1316.0,851.0,54.0,3848,3848.0,26.819126819126822,15.462577962577962,34.1995841995842,22.115384615384613,1.4033264033264035,664.0,128.0,575.0,1099.4285714285713,1138.8666666666666,2021-06-12,2021-06-12,2021,6,12,5,1
Lignite,20.0,0.0,11.0,42.0,0.0,73,73.0,27.397260273972602,0.0,15.068493150684931,57.534246575342465,0.0,3848.0,2285.0,82.0,783.4285714285714,1138.5666666666666,2021-06-13,2021-06-13,2021,6,13,6,1
Coal,444.0,436.0,955.0,288.0,10.0,2133,2133.0,20.81575246132208,20.440693858415376,44.77262072198781,13.502109704641349,0.46882325363338023,73.0,77.0,2576.0,1077.142857142857,1123.8,2021-06-13,2021-06-13,2021,6,13,6,1
Total,979.0,562.0,1260.0,810.0,57.0,3670,3668.0,26.67574931880109,15.313351498637603,34.332425068119896,22.070844686648503,1.553133514986376,2133.0,591.0,85.0,1517.0,1243.3,2021-06-13,2021-06-13,2021,6,13,6,1
"Gas, Naptha & Diesel",28.0,0.0,30.0,13.0,23.0,94,94.0,29.78723404255319,0.0,31.914893617021278,13.829787234042554,24.46808510638298,3670.0,128.0,4025.0,1512.142857142857,1112.2666666666667,2021-06-13,2021-06-13,2021,6,13,6,1
Nuclear,30.0,0.0,32.0,66.0,0.0,128,128.0,23.4375,0.0,25.0,51.5625,0.0,94.0,103.0,2515.0,1515.7142857142858,1032.7,2021-06-13,2021-06-13,2021,6,13,6,1
"RES (Wind, Solar, Biomass & Others)",111.0,5.0,185.0,335.0,0.0,636,636.0,17.452830188679243,0.7861635220125787,29.08805031446541,52.67295597484277,0.0,128.0,664.0,107.0,1511.7142857142858,1050.3333333333333,2021-06-13,2021-06-13,2021,6,13,6,1
Hydro,347.0,121.0,47.0,66.0,25.0,606,606.0,57.26072607260726,19.966996699669966,7.755775577557755,10.891089108910892,4.125412541254125,636.0,3848.0,124.0,1048.5714285714287,1066.4,2021-06-13,2021-06-13,2021,6,13,6,1
"RES (Wind, Solar, Biomass & Others)",97.0,5.0,174.0,334.0,0.0,610,610.0,15.901639344262295,0.819672131147541,28.524590163934427,54.75409836065573,0.0,606.0,73.0,632.0,1125.2857142857142,1065.6666666666667,2021-06-14,2021-06-14,2021,6,14,0,0
Hydro,344.0,124.0,65.0,75.0,27.0,636,635.0,54.088050314465406,19.49685534591195,10.220125786163523,11.79245283018868,4.245283018867925,610.0,2133.0,563.0,911.4285714285714,1068.1,2021-06-14,2021-06-14,2021,6,14,0,0
Coal,475.0,492.0,1037.0,309.0,11.0,2324,2324.0,20.438898450946645,21.17039586919105,44.62134251290878,13.296041308089501,0.47332185886402756,636.0,3670.0,81.0,719.1428571428571,1142.8666666666666,2021-06-14,2021-06-14,2021,6,14,0,0
Lignite,26.0,0.0,11.0,49.0,0.0,85,86.0,30.58823529411765,0.0,12.941176470588237,57.647058823529406,0.0,2324.0,94.0,556.0,717.8571428571429,1127.1666666666667,2021-06-14,2021-06-14,2021,6,14,0,0
Nuclear,30.0,0.0,32.0,66.0,0.0,128,128.0,23.4375,0.0,25.0,51.5625,0.0,85.0,128.0,2461.0,717.8571428571429,1049.4,2021-06-14,2021-06-14,2021,6,14,0,0
"Gas, Naptha & Diesel",27.0,0.0,38.0,13.0,23.0,101,101.0,26.732673267326735,0.0,37.62376237623762,12.871287128712872,22.772277227722775,128.0,636.0,106.0,641.4285714285714,1049.2333333333333,2021-06-14,2021-06-14,2021,6,14,0,0
Total,999.0,621.0,1357.0,845.0,61.0,3883,3883.0,25.72753026010816,15.992789080607778,34.947205768735515,21.761524594385783,1.5709502961627608,101.0,606.0,666.0,1109.5714285714287,1156.4666666666667,2021-06-14,2021-06-14,2021,6,14,0,0
Total,993.0,606.0,1361.0,873.0,57.0,3890,3890.0,25.52699228791774,15.57840616966581,34.987146529562985,22.44215938303342,1.4652956298200515,3883.0,610.0,127.0,1578.142857142857,1281.9,2021-06-15,2021-06-15,2021,6,15,1,0
Nuclear,30.0,0.0,32.0,66.0,0.0,128,128.0,23.4375,0.0,25.0,51.5625,0.0,3890.0,636.0,3998.0,1505.5714285714287,1152.9,2021-06-15,2021-06-15,2021,6,15,1,0
Hydro,336.0,119.0,58.0,79.0,24.0,616,616.0,54.54545454545454,19.318181818181817,9.415584415584416,12.824675324675324,3.896103896103896,128.0,2324.0,2317.0,1261.5714285714287,1096.2,2021-06-15,2021-06-15,2021,6,15,1,0
"RES (Wind, Solar, Biomass & Others)",119.0,5.0,202.0,330.0,0.0,655,656.0,18.16793893129771,0.7633587786259541,30.839694656488547,50.38167938931297,0.0,616.0,85.0,688.0,1343.0,1095.1,2021-06-15,2021-06-15,2021,6,15,1,0
Coal,456.0,482.0,1021.0,335.0,10.0,2305,2304.0,19.783080260303688,20.911062906724514,44.29501084598699,14.533622559652928,0.43383947939262474,655.0,128.0,101.0,1654.0,1168.5666666666666,2021-06-15,2021-06-15,2021,6,15,1,0
Lignite,24.0,0.0,9.0,51.0,0.0,84,84.0,28.57142857142857,0.0,10.714285714285714,60.71428571428571,0.0,2305.0,101.0,3883.0,1651.5714285714287,1041.9333333333334,2021-06-15,2021-06-15,2021,6,15,1,0
"Gas, Naptha & Diesel",28.0,0.0,39.0,13.0,23.0,103,103.0,27.184466019417474,0.0,37.86407766990291,12.62135922330097,22.330097087378643,84.0,3883.0,575.0,1111.5714285714287,1026.2,2021-06-15,2021-06-15,2021,6,15,1,0
Total,962.0,607.0,1364.0,875.0,57.0,3865,3865.0,24.890038809831825,15.705045278137128,35.29107373868047,22.639068564036222,1.4747736093143595,103.0,3890.0,74.0,1108.0,1152.5666666666666,2021-06-16,2021-06-16,2021,6,16,2,0
"RES (Wind, Solar, Biomass & Others)",88.0,5.0,175.0,320.0,0.0,587,588.0,14.991482112436117,0.8517887563884157,29.81260647359455,54.5144804088586,0.0,3865.0,128.0,128.0,1173.5714285714287,1167.8666666666666,2021-06-16,2021-06-16,2021,6,16,2,0
"Gas, Naptha & Diesel",23.0,0.0,33.0,13.0,23.0,92,92.0,25.0,0.0,35.869565217391305,14.130434782608695,25.0,587.0,616.0,2285.0,1098.7142857142858,1094.7666666666667,2021-06-16,2021-06-16,2021,6,16,2,0
Nuclear,30.0,0.0,32.0,60.0,0.0,123,122.0,24.390243902439025,0.0,26.01626016260163,48.78048780487805,0.0,92.0,655.0,77.0,1022.7142857142857,1096.3,2021-06-16,2021-06-16,2021,6,16,2,0
Hydro,341.0,123.0,62.0,81.0,24.0,631,631.0,54.04120443740095,19.492868462757528,9.8256735340729,12.836767036450079,3.8034865293185423,123.0,2305.0,591.0,783.5714285714286,1097.6333333333334,2021-06-16,2021-06-16,2021,6,16,2,0
Lignite,27.0,0.0,9.0,52.0,0.0,88,88.0,30.681818181818183,0.0,10.227272727272728,59.09090909090909,0.0,631.0,84.0,128.0,784.1428571428571,1096.3,2021-06-16,2021-06-16,2021,6,16,2,0
Coal,454.0,479.0,1052.0,350.0,10.0,2344,2345.0,19.368600682593858,20.435153583617748,44.88054607508533,14.93174061433447,0.42662116040955633,88.0,103.0,103.0,1104.2857142857142,1171.0,2021-06-16,2021-06-16,2021,6,16,2,0
Total,974.0,599.0,1314.0,914.0,57.0,3858,3858.0,25.246241575946087,15.526179367547952,34.05909797822706,23.691031622602384,1.4774494556765163,2344.0,3865.0,664.0,1103.2857142857142,1277.4666666666667,2021-06-17,2021-06-17,2021,6,17,3,0
Hydro,341.0,116.0,56.0,90.0,23.0,625,626.0,54.559999999999995,18.56,8.959999999999999,14.399999999999999,3.6799999999999997,3858.0,587.0,3848.0,1108.7142857142858,1170.0333333333333,2021-06-17,2021-06-17,2021,6,17,3,0
Nuclear,31.0,0.0,33.0,58.0,0.0,122,122.0,25.40983606557377,0.0,27.049180327868854,47.540983606557376,0.0,625.0,92.0,73.0,1113.0,1171.6666666666667,2021-06-17,2021-06-17,2021,6,17,3,0
"RES (Wind, Solar, Biomass & Others)",69.0,5.0,126.0,343.0,0.0,544,543.0,12.683823529411764,0.9191176470588236,23.161764705882355,63.05147058823529,0.0,122.0,123.0,2133.0,1173.142857142857,1118.7,2021-06-17,2021-06-17,2021,6,17,3,0
Lignite,26.0,0.0,11.0,52.0,0.0,88,89.0,29.545454545454547,0.0,12.5,59.09090909090909,0.0,544.0,631.0,3670.0,1095.5714285714287,999.3,2021-06-17,2021-06-17,2021,6,17,3,0
Coal,484.0,479.0,1058.0,358.0,11.0,2389,2390.0,20.259522812892424,20.050230221850146,44.286312264545835,14.985349518627041,0.46044370029300963,88.0,88.0,94.0,1424.2857142857142,1075.8,2021-06-17,2021-06-17,2021,6,17,3,0
"Gas, Naptha & Diesel",24.0,0.0,30.0,13.0,23.0,90,90.0,26.666666666666668,0.0,33.33333333333333,14.444444444444443,25.555555555555554,2389.0,2344.0,128.0,1102.2857142857142,1074.5333333333333,2021-06-17,2021-06-17,2021,6,17,3,0
Hydro,324.0,109.0,57.0,99.0,22.0,611,611.0,53.0278232405892,17.83960720130933,9.328968903436989,16.20294599018003,3.600654664484452,90.0,3858.0,636.0,638.4285714285714,1073.7,2021-06-18,2021-06-18,2021,6,18,4,0
Lignite,25.0,0.0,10.0,53.0,0.0,88,88.0,28.40909090909091,0.0,11.363636363636363,60.22727272727273,0.0,611.0,625.0,606.0,561.7142857142857,1056.4333333333334,2021-06-18,2021-06-18,2021,6,18,4,0
Coal,489.0,479.0,1063.0,378.0,11.0,2419,2420.0,20.21496486151302,19.801570897064902,43.94377842083506,15.626291856138899,0.4547333608929309,88.0,122.0,610.0,889.8571428571429,1116.7333333333333,2021-06-18,2021-06-18,2021,6,18,4,0
Nuclear,31.0,0.0,32.0,57.0,0.0,120,120.0,25.833333333333336,0.0,26.666666666666668,47.5,0.0,2419.0,544.0,636.0,829.2857142857143,1099.5333333333333,2021-06-18,2021-06-18,2021,6,18,4,0
"Gas, Naptha & Diesel",23.0,0.0,30.0,13.0,25.0,92,91.0,25.0,0.0,32.608695652173914,14.130434782608695,27.173913043478258,120.0,88.0,2324.0,829.8571428571429,1025.1333333333334,2021-06-18,2021-06-18,2021,6,18,4,0
"RES (Wind, Solar, Biomass & Others)",67.0,5.0,114.0,338.0,0.0,524,524.0,12.786259541984732,0.9541984732824428,21.755725190839694,64.50381679389314,0.0,92.0,2389.0,85.0,563.4285714285714,1039.7666666666667,2021-06-18,2021-06-18,2021,6,18,4,0
Total,958.0,593.0,1307.0,939.0,58.0,3854,3855.0,24.85729112610275,15.386611312921639,33.91281785158277,24.364296834457708,1.5049299429164504,524.0,90.0,128.0,1101.142857142857,1163.9666666666667,2021-06-18,2021-06-18,2021,6,18,4,0
Nuclear,31.0,0.0,32.0,48.0,0.0,110,111.0,28.18181818181818,0.0,29.09090909090909,43.63636363636363,0.0,3854.0,611.0,101.0,1029.5714285714287,1164.2666666666667,2021-06-19,2021-06-19,2021,6,19,5,1
"Gas, Naptha & Diesel",23.0,0.0,29.0,13.0,26.0,91,91.0,25.274725274725274,0.0,31.868131868131865,14.285714285714285,28.57142857142857,110.0,88.0,3883.0,1030.0,1037.8666666666666,2021-06-19,2021-06-19,2021,6,19,5,1
"RES (Wind, Solar, Biomass & Others)",85.0,5.0,146.0,311.0,0.0,547,547.0,15.539305301645337,0.9140767824497258,26.691042047531994,56.855575868372945,0.0,91.0,2419.0,3890.0,762.5714285714286,926.4333333333333,2021-06-19,2021-06-19,2021,6,19,5,1
Coal,477.0,488.0,999.0,383.0,10.0,2357,2357.0,20.23759015697921,20.704285108188376,42.38438693254137,16.249469664828172,0.42426813746287656,547.0,120.0,128.0,1082.142857142857,1000.7333333333333,2021-06-19,2021-06-19,2021,6,19,5,1
Lignite,24.0,0.0,10.0,44.0,0.0,78,78.0,30.76923076923077,0.0,12.82051282051282,56.41025641025641,0.0,2357.0,92.0,616.0,1080.142857142857,982.8,2021-06-19,2021-06-19,2021,6,19,5,1
Hydro,301.0,113.0,54.0,99.0,22.0,589,589.0,51.103565365025474,19.185059422750424,9.168081494057725,16.808149405772497,3.7351443123938877,78.0,524.0,655.0,1089.4285714285713,980.6,2021-06-19,2021-06-19,2021,6,19,5,1
Total,941.0,605.0,1271.0,898.0,58.0,3772,3773.0,24.94697773064687,16.039236479321314,33.69565217391305,23.806998939554614,1.5376458112407212,589.0,3854.0,2305.0,1077.7142857142858,1029.5,2021-06-19,2021-06-19,2021,6,19,5,1
Total,918.0,583.0,1223.0,873.0,58.0,3655,3655.0,25.116279069767444,15.95075239398085,33.461012311901506,23.88508891928865,1.5868673050615594,3772.0,110.0,84.0,1584.142857142857,1148.5333333333333,2021-06-20,2021-06-20,2021,6,20,6,1
Lignite,24.0,0.0,9.0,40.0,0.0,73,73.0,32.87671232876712,0.0,12.32876712328767,54.794520547945204,0.0,3655.0,91.0,103.0,1581.5714285714287,1147.5333333333333,2021-06-20,2021-06-20,2021,6,20,6,1
Hydro,287.0,129.0,54.0,85.0,25.0,580,580.0,49.48275862068965,22.24137931034483,9.310344827586208,14.655172413793101,4.310344827586207,73.0,547.0,3865.0,1586.2857142857142,1038.0333333333333,2021-06-20,2021-06-20,2021,6,20,6,1
Nuclear,31.0,0.0,31.0,45.0,0.0,107,107.0,28.971962616822427,0.0,28.971962616822427,42.05607476635514,0.0,580.0,2357.0,587.0,1264.857142857143,1022.0333333333333,2021-06-20,2021-06-20,2021,6,20,6,1
Coal,453.0,449.0,908.0,368.0,7.0,2184,2185.0,20.741758241758244,20.55860805860806,41.57509157509158,16.84981684981685,0.3205128205128205,107.0,78.0,92.0,1565.7142857142858,1091.7666666666667,2021-06-20,2021-06-20,2021,6,20,6,1
"RES (Wind, Solar, Biomass & Others)",100.0,5.0,195.0,322.0,0.0,623,622.0,16.051364365971107,0.8025682182985553,31.30016051364366,51.68539325842697,0.0,2184.0,589.0,123.0,1570.5714285714287,1108.4333333333334,2021-06-20,2021-06-20,2021,6,20,6,1
"Gas, Naptha & Diesel",23.0,0.0,27.0,13.0,26.0,89,89.0,25.842696629213485,0.0,30.337078651685395,14.606741573033707,29.213483146067414,623.0,3772.0,631.0,1044.4285714285713,1090.3666666666666,2021-06-20,2021-06-20,2021,6,20,6,1
Lignite,28.0,0.0,10.0,45.0,0.0,83,83.0,33.734939759036145,0.0,12.048192771084338,54.21686746987952,0.0,89.0,3655.0,88.0,534.1428571428571,1090.2,2021-06-21,2021-06-21,2021,6,21,0,0
Total,1000.0,621.0,1358.0,906.0,60.0,3944,3945.0,25.354969574036513,15.745436105476674,34.43204868154158,22.97160243407708,1.5212981744421907,83.0,73.0,2344.0,1087.142857142857,1143.5333333333333,2021-06-21,2021-06-21,2021,6,21,0,0
"RES (Wind, Solar, Biomass & Others)",84.0,5.0,178.0,283.0,0.0,550,550.0,15.272727272727273,0.9090909090909091,32.36363636363636,51.45454545454545,0.0,3944.0,580.0,3858.0,1082.857142857143,1033.2666666666667,2021-06-21,2021-06-21,2021,6,21,0,0
Coal,517.0,482.0,1055.0,393.0,8.0,2455,2455.0,21.059063136456214,19.63340122199593,42.973523421588595,16.0081466395112,0.3258655804480652,550.0,107.0,625.0,1418.2857142857142,1094.2666666666667,2021-06-21,2021-06-21,2021,6,21,0,0
